     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    697736,        50,         0,703760.6,relay-bp_5,9bbe8995707c3554177efaccf0adbba04b5bb13fb8c0479ca2b416ca0a916439,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.0025,""weight"":6}",
     63236,        51,         0,156071.3,relay-bp_5,beb3b32907fe937d92fb84d1bff51e92ae91d5640a8501b03f936fc6cc7ce3d5,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.0035,""weight"":6}",
     20202,        50,         0, 98313.9,relay-bp_5,4b30c6395cf6cf2cc469bbb13ac48c79880574de722fe75783bd2a052e0799dc,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.004,""weight"":6}",
      7047,        50,         0, 73137.3,relay-bp_5,3033d474d225530a7c95feb9a789a368d0545c86e506ebb2f6d7ec7422a74b19,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.0045,""weight"":6}",
       280,        52,         0, 17436.9,relay-bp_5,4c55e12c6c7c6dc4c26e94ef9e5d1e3353751f94a0d7df40542d9a19652f7ada,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.006,""weight"":6}",
       610,        51,         0, 23897.5,relay-bp_5,f9be0e9901cc86da7bd3927d68dbb2c30763fb094f6ec6a11278b22637ea40d9,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.0055,""weight"":6}",
      2673,        50,         0, 55195.8,relay-bp_5,d661d1b790943a154a3e450a1a5160e3f19e90be7f8595ce29e21202af6f8d25,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.005,""weight"":6}",
         1,         0,         0,    33.3,beam32_340iters,67648ff704255356d09b7eda171c99b318495795913e249adc5d9660a4e3216c,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.006,""weight"":6}",
       186,        55,         0, 16200.5,relay-bp_5,3287264c39f81b6bf569e447955d76e3309cb143817160e7b73db7bc23d3f733,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.0065,""weight"":6}",
       110,        57,         0, 12740.8,relay-bp_5,89923a594d5221bd32b7693ec7a0a97f0610a12f870659a82283774df7d9e67b,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""Z"",""p"":0.007,""weight"":6}",
