     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      7679,        60,         0,   707.8,relay-bp_5,bd05391caa662049909606e38417350315ac3b61d5b04b4247a3e8a519361e49,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0025,""weight"":6}",
      2375,        55,         0,   423.0,relay-bp_5,54b37d6e17a243b5783fec26456f7ffecefb7127f74265183ecf70a0e778dea2,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0035,""weight"":6}",
      5028,        68,         0,   680.1,relay-bp_5,c485183ad320f60961de108b713d9834c3ffbfd1ca1d7af605e728bdf5455167,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.003,""weight"":6}",
       528,        60,         0,   421.3,relay-bp_5,573c6dbd822f51465c2b11362e1879914b6b12de2fa03dcf17d53e541126020a,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0055,""weight"":6}",
       514,        56,         0,   231.2,relay-bp_5,ee9d0604fccee894709219e0450a053f4b5dd5af4ca9c3644429628194e4f649,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.005,""weight"":6}",
       845,        56,         0,   368.3,relay-bp_5,bb7de869ad3e46190d401c6b7c7875c47e4c020da9fa23c4bf43f8d6fb51bfae,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0045,""weight"":6}",
       340,        56,         0,   398.1,relay-bp_5,ac51b50d0a4e0c8c4b2fba83a5531551da769a1aaf93283238a0c1f3e88356d1,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.006,""weight"":6}",
       279,        55,         0,   401.1,relay-bp_5,e2f36dee91de6911437517015e31b8fdda7bd1e8c60f080c0f24a0c9dea00fed,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0065,""weight"":6}",
       149,        68,         0,   821.4,relay-bp_5,5095ca7a57fb4eaa9d12d74dab155b45adc4a93778de7d8e7a03999b87967452,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.008,""weight"":6}",
       231,        59,         0,   486.5,relay-bp_5,48a7716b6d4d36407b5377d122b8b98d4f05229b5b7d535481eda0e546c95fda,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.007,""weight"":6}",
       183,        67,         0,   626.2,relay-bp_5,315b50b4622354276c39bcd308c892804fc0a8c112118aee756eb092e39799ea,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0075,""weight"":6}",
       499,        68,         0,   547.9,beam32_340iters,12f0d31189924a9117ebb9dacfd9357e0d561cfefb336bc5b1d50f9a7337f952,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0045,""weight"":6}",
       260,        84,         0,   825.9,beam32_340iters,b90607834ee86c7acb4f23e00b1acfcca0320dfada38cc680b6529483dc970dd,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0065,""weight"":6}",
       139,        76,         0,   689.7,beam32_340iters,a9134d08fdb7d1d2f92c29eebbe917e94de304a21148f6cab28ed2c0a7fdcb4f,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0075,""weight"":6}",
       329,        69,         0,   686.9,beam32_340iters,fbed63773caf98396a6fbc4c91552f888b16c3946aff690c661627208cef1196,"{""Code Name"":""[48,8,6]_(384,512,53)"",""NumberofCycle"":6,""basis"":""Z"",""p"":0.0055,""weight"":6}",
